poem,gpt_lp
"сказал все теперь долой прощевайте 
 твою силу он тихо подарил мне дубы 
 ведь а такой и где ты наслаждайте 
 и мои не принимайте мольбы",-7.011778354644775
"вопрос да нет я не знаю близнец 
 похож с тебя на трафарет 
 трещины с тебя ты как мой сорванец 
 забрала палач палач глупый от всех сигарет",-7.014660835266113
"ни из рук ни шагов бойкого 
 а вот как бал в белом сумраке 
 роль буден о тебе засохнут фантазии стойкого 
 я буду безвозвратно купаться в грязных полусумраке",-7.015827178955078
"не делать пощады не потеряйте 
 несмелой мощью в страшный дом яркостью осоки 
 но ни тела не теряйте 
 все привычки как красивой стопа тяжелы соки",-7.021750450134277
"стонал стар рёв подмял 
 и вся вода на пригорке не врёшь 
 сирени он конечно размял 
 не легки посохом слезу забытый и орёшь",-7.024136066436768
"перевели в кювет расслабив 
 кровати дурмана иголки отказали 
 в норы но не б стада изрубив 
 верба по жизни проложен шаг недосказали",-7.027276515960693
"как тени кружат на штук 
 солнечной лугах серебряной рябью в недоступные 
 они праздник на фоне багряный снежный сюртук 
 с людим рыбка растает проталины неприступные",-7.027994632720947
"луны и весны невзгоду 
 насладиться или в цветке 
 сомнения я легла и в непогоду 
 под печалью листок в ладони разноцветном башмаке",-7.028085231781006
"вдали я грущу все сердце перебегают 
 меня по прежнему то сотня утишает 
 когда сорняки и набегают 
 и каждый непредсказуем он каждый любого снижает",-7.031884670257568
"летний лес от многолики 
 сны и я сгорю 
 и гор страх отражение твоих блики 
 конца твоей любви я в души узрю",-7.033516883850098
"вновь свежестью весенней открось 
 весну к иконе идти 
 конечно же отдам милый дружочек не перелисталось 
 я молю не льсти",-7.03364896774292
"стучит в меня маясь даже не зарумянилась 
 не знает ведь сократи 
 большая планета из жизни разрумянилась 
 для для всех земных коль стране провести",-7.035611152648926
"того не споёт седой стен концов 
 нет леса эти города запропастились 
 и морей здесь и нет кузнецов 
 мужская голубая горит чёрные волны схватились",-7.036063194274902
"обещаний на главное подразделение 
 ты будто ж была она своей задушевности 
 с кем глупая слабость растворилась в оскорбление 
 глазах нет ничего в груди и душевности",-7.041228294372559
"из бетона из кристаллов 
 и в сердце не копается 
 как от печали галлов 
 от жизни каждый покупается",-7.046566963195801
"мы с тобою губы знакомы на булавкой 
 прошлые раны ты не самой меня худосочной 
 и не любить горы над лавкой 
 горы сквозь облака против сиянья сочной",-7.048851013183594
"на миг что такие хорошие сущие 
 в мире слишком много фёдоровский 
 чтоб погасли зайчики вездесущие 
 ты конечно приедешь отдохнуть павел свирский",-7.049665451049805
"стыдят нам шторм а ты всё первичное 
 посмотришь и даже когда перезвон твой поблекнет 
 и не чтишь и ежевичное 
 за нас придёт и так раны вернет",-7.053462505340576
"жалко дальше ты любовь бессмысленной самоидентичности 
 до дрожи зубы околдует 
 снятся вина из чёрной недосказанности 
 французы поедая зайчатьевские початки обдует",-7.055746078491211
"ночью темно темно все от брешей 
 режет тело мне нежности рукой мне отдаётся 
 я вижу светлые думы среди пешей 
 сердце только спит небо познаётся",-7.06430721282959
"был зима всё убирете 
 наступили все ручьи весна незаметно отжило 
 зимы а зимы и так врете 
 весна сквозь разбитое облачко",-7.073909282684326
"прямо в голову мне кейсарут 
 я могу похоже на меня цдоке 
 в ночи снежной светлой и вновь вымрут 
 степенно божественно цветы в молоке",-7.076119422912598
"века я налью всю матюшина 
 этой крови чтоб разбередила 
 твоя опора и опьянит мою душу гришина 
 равнодушия проклинать я другим по логике судила",-7.078381061553955
"как дитя ведь я неё изчезло 
 это был наш поезд 
 дивная земля сейчас назло 
 а на земле бронепоезд",-7.0783843994140625
"с нами семя кувыркаются 
 бог нам нужна вера припоздала 
 святые они ангелов любимых не каются 
 долго было бы скромно и господу угождала",-7.083418369293213
"грибок листья белые белые в дождик оттолкнули 
 небе не вертит зги 
 в ничьей тени всплакнули 
 же и ударства выходит пустельги",-7.085245609283447
"дрожит на ветку чай слегка угождали 
 в стекле рубахе волчицей весь зажурчала 
 месяц как две снега оседали 
 пока не спит отстучала",-7.09182071685791
"не печалит на волнушек 
 наступает осень деревья пелерину 
 своё взяв от веснушек 
 наряд с березке вьюгой и под перину",-7.093034744262695
"столице а дело не пустим 
 даёт знать природа свобода тихо с изумрудными 
 сбылось ни о чём тоже упустим 
 будет не просто словом когда станут трудными",-7.105676651000977
"я холодок по коже порозі 
 без восторга в шепот разнесу 
 уюта зарю за счастье дорозі 
 одну питаю боль и всю мечту унесу",-7.107095241546631
"иду когда ввысь каждая кадриль 
 так трепетно трепетно отчизны вы озлобленно 
 от европы а в гриль 
 опору мы забрали и обособленно",-7.109074592590332
"то что род развращенный 
 и часть зоны иль в безвестном 
 горжусь я людям творчеством свой эксклюзивный 
 отрадой не забуду о неизвестном",-7.112662315368652
"во все ошибки проучили 
 наш длинный закат в бане в стакане 
 свет братской высоты горизонт на пьедестал подключили 
 мрак сумерек масс голубой закат на вулкане",-7.113524913787842
"уронили пухом сито неба листву выводит ворота 
 и клёны везёт на хер 
 жёлтые листья мягко упрямо листву сукота 
 поднимает на всю удачу и мохер",-7.114152908325195
"отправляюсь и он скомандует 
 как мёд со шоколадом 
 гопник не так что командует 
 лукавых поднимает в нашу прикладом",-7.117534160614014
"под брань столь дикость 
 говорил мне как рекомендует 
 глас и до донышка безликость 
 уж бес гад его чарует",-7.119577407836914
"этой прощальной хладом сердце песней цветения проталинки 
 любви бытия лишь сами минуты мелах 
 если метель то снег с завалинки 
 нас и всех растопчет в чехлах",-7.12390661239624
"вышит в окне погода ваша 
 бы снова на долготерпенье 
 лугу деревьев пурга незаметно запела вновь мамаша 
 напомнит день листья с бденьем наблюденье",-7.12396764755249
"легко или глупо кружить 
 надежде по всем полям двум дац 
 в стёклах тех ублажить 
 сводах неба под солнышком мац",-7.124664783477783
"горки к тебе станут прорисованы 
 этот пепел в самости своей лишь чепухи 
 свои пусть птицы не лично разрисованы 
 что и счастье крестится лезут женихи",-7.1260151863098145
"и облаков даль вскружила 
 а есть дни тяжелы 
 свой собачий зима приворожила 
 на крыло сев на кандалы",-7.12793493270874
"лишь бы просто и с ревностью 
 вас их не пропадём 
 быть и будет светить с древностью 
 помогут слеза праздник татьяне взойдём",-7.130288124084473
"бегали с золотом у города и повети 
 лечить да с тоскою в тоске развеялись 
 себе и права знать что теплосети 
 люди их зерно детям убрать надеялись",-7.133578300476074
"свеч людей много столько плодитесь и зажгите 
 им и поклонюсь брутто 
 мостом я вашу благодаря моему отцу жгите 
 все pharaohs knocked стакатто",-7.140267848968506
"ей божья божия переходит 
 нахально трепещет неба свод стлани 
 небесам она в западе не подходит 
 волне волчком снует без этой длани",-7.1408562660217285
"ничего не пригоден раны навевая молчаний 
 нежности теплоты путь и намоленное 
 слов и эха слушать без замечаний 
 сладостно неспеш всё то секундное",-7.1442389488220215
"этом диво листья звенят у неба палатка 
 снег идёт по полю паутиной 
 лесу вертит запах лежит апрель цветет хохлатка 
 убивать воле своей родины любимой с скотиной",-7.146146297454834
"счастье было желание пело недостойней 
 надежда наша ничто отступит 
 всё лучше благодати прегрешенья достойней 
 мир то с богом мир сразу заступит",-7.148397445678711
"будем вместе вспоминать и знать минуты налегке 
 слепа она так кончилась 
 дана она мила неповторима легке 
 а за ней чтобы опять закончилась",-7.151156425476074
"мы с тобой всегда придите 
 лечиться на лучше родов гремучей 
 россии россия и стране ему не дадите 
 покоев в дали дремучей",-7.152749061584473
"рядом кто же в нетвёрдою 
 летит звезда нас согрев в душу известит 
 не умеет глупо просто хранить твёрдою 
 как будто тело всегда пыхтит",-7.152896881103516
"но к счастью стать как керальского 
 любви в той руси что не нежаркие 
 в ночи и от тяжелого 
 руси запахнет обнажая изъян его обратясь маркие",-7.153087615966797
"картину лето выйдя на гряду 
 с небес рябин конечно же настей 
 солнечное злато июль встречаю проведу 
 жаркого краски на дорогах лета дания чистей",-7.157468318939209
"нас осуждать поверьте мы помните не caly 
 дар одолел не расстанься 
 нет ни о чем nataly 
 о новом самом тебе останься",-7.158325672149658
"начинается с вашего чётких 
 умирать все в белите 
 и мы не нечётких 
 тихонько были всегда живы быть стоите",-7.158816814422607
"и буду в саду стихотворениях 
 з свободы что сдирают 
 мы похлёбку строить как медведи в удобрениях 
 их они на антиваксерным разрезают",-7.1593708992004395
"ходили б спеть я на порубку 
 в одном общем знала война тайна 
 музыку я под трубку 
 начал вещать о лете белый снег комбайна",-7.159623146057129
"молодость и страсть любовь золотом века восстали 
 я одно слово дорогое монумент 
 что мысли слегка вырастали 
 глупа и холодна как вечная жизнь цемент",-7.163044452667236
"бахромою кружась в красные щеки умерив 
 меня похож на мираж порхают фиалки медоносит 
 рассвет песня небес весенняя обшарив 
 черёд побольше подари мне покой водоносит",-7.164055347442627
"пусть меня чарует меня бьёт напоры 
 и зачем мне забытые сны на детали 
 сны теперь мне дарят споры 
 звон ветра и все вырастали",-7.166163444519043
"хочешь но я уже нырял 
 влюбилась моя голова разбилась 
 да наверное звонили я растерял 
 сколько дел ну где прибилась",-7.16745662689209
"своей красотой выжжен лишив 
 моё сердце они точно умолкли с многоценен 
 моей была десницей и радость прошив 
 и он ей вашим законам драгоценен",-7.169281482696533
"трели и всех друзей и визг официантов 
 поцелуй за луной черешня озарила 
 напев мой из вариантов 
 и нежно дед подарила",-7.172623157501221
"с умом снегом тучи и ясла 
 радуют никто а мы с красой раскидало 
 весна помучай и печаль переросла 
 ночи ещё не похолодало",-7.175337314605713
"улыбнётся подобно под рукою окрыленное 
 милые слова их твой голос восхищает 
 испепелит ладошек две фиалки на несбыточное 
 поют и природа весело стих посвящает",-7.179111480712891
"или в грязных и рецензиях 
 так дано над собою забрызжут 
 как переверзев в претензиях 
 и песен песен звон песен коса брызжут",-7.180023193359375
"минуты ли силы хворям 
 сна и гнева чужих тяни 
 сёстрам по городам и зорям 
 ради тебя я буду той родни",-7.180136680603027
"в свой стаж иль desires 
 ли я имею мнение а многословный 
 любит ремесло игру pictures 
 бить не сознавая если суесловный",-7.18287992477417
"но в русь словно камень дикобразам 
 живёт благодать и непрестанно всегда вечно похрустыванье 
 в молитвах опять душой и заразам 
 твой кроткий иль праведный ключ для замедленье",-7.185325622558594
"они лишь беспечной чванлив 
 начнутся запела и играя разноцветьем свидания 
 дубья с ветвей берёз слив 
 разгулялся увлекая к месту ожидания",-7.187756538391113
"душистого грибов кружева на серых листьях тушили 
 неба уже за вологдой 
 книг мне осталось помнить что вы грешили 
 мне прожить жена не пышногрудой",-7.188055038452148
"уши ждёт тропка левенко 
 не слышит к ногам лесной клёны криво 
 дремлют и поют поникшие цветы дураченко 
 шепчутся так к небу переливаешься игриво",-7.189986705780029
"нас выводит если я раскрашу 
 перед тем что претерпеть 
 вдруг всегда пройдёт закрашу 
 не должен на гору где бы поспеть",-7.194221496582031
"азарта станок под кислотой 
 смело теперича не личное что эпатаж 
 на других когда здесь наслаждаюсь темнотой 
 это отдаёшь мне вопрос саботаж",-7.195013999938965
"радость и покой души своей и головная 
 жизнь страстью бывает необыкновенная 
 и облака и земля резная 
 а лишь хоть беснится вдохновенная",-7.196719169616699
"жить ты разделишь вместе за мной зарифмованных 
 мальчик моей спокойной плоти незрячей 
 прежних слов там соцветий рифмованных 
 лик который обещавший поднимет неповторимый а зрячей",-7.2015838623046875
"свечи в день лета склонясь 
 родная ты пламенно ярко сверкают как теснота 
 сирень на ветках стекла клонясь 
 разобрать немного очень занята",-7.202484130859375
"довел до предела я не стану кривить 
 моей любовь та сшита 
 души наполнит мудростью тех кто может подавить 
 отваги и фотография зашита",-7.217743396759033
"на ночи морозом разогревается 
 под ноги ковром тучи дымкой путая 
 жару спят виноград грозой под грозой смывается 
 от слов любви разутая",-7.219274997711182
"запретить а беда успех бестолковая 
 и твори горы в городе в учредить 
 пробьётся простор виднеется стрелковая 
 гладь роса ведет в реке оградить",-7.221376419067383
"град с разбега варенье в синема 
 сквозь стекло на бревне 
 приснится ей что вдруг луч заполняема 
 озолотит когда будет жизнь весне ребятне",-7.224434852600098
"я у дрожи мерзких 
 это мои слова состарятся 
 не поможет всяких дерзких 
 разлюбили смотрят люди потому когда все зарятся",-7.225468158721924
"дело кошкой звёзды рвутся до кобуры 
 а снова вдруг счастье отбивал 
 целовал я волосы вихры 
 в руках боже вру не просто всхлипывал",-7.227206707000732
"огней и рядышком танцует гунько 
 иль не дислокацию мыслей ударных 
 ночь дверь на нежный свет этот легонько 
 имя небесной заступницы милостью благодарных",-7.228540420532227
"в то прошлое поправить 
 вьюга тот зиме не чередуется 
 когда спать жаль что ночь не подправить 
 хочет любовь настигает ей зима дуется",-7.229103088378906
"легла в лёгком надёжном 
 дома уж золотом незаменимым 
 и доносится вдруг мир чист чист безнадёжном 
 хвои дар чудесного полотна напитком путником гонимым",-7.233319282531738
"я ж стоит обнажённый 
 тебе же як з меня раздумал 
 сім я так квіточка я погружённый 
 саме вважаються порушенням гоненья придумал",-7.233474254608154
"почему я не отнял у плеча субмарину 
 москве forbes в сша хирувим 
 носил ей и держал на марину 
 деле что перед богом яскравим",-7.233773708343506
"и разбились у костра 
 руку не равно и чревам 
 они но мы с тобой будут осетра 
 себя мы себе заплатим к девам",-7.236251354217529
"неба искристый и солнце что встревожит 
 этого сами и завтраки поминаемы 
 автора по речке растревожит 
 глубина среди гор мощи экосистемы",-7.241830825805664
"снова не сажают меня за притворство 
 ну ну а жизнь здесь сдобою 
 не иначе что есть только разум упорство 
 и тем результат злобою",-7.242758750915527
"вполне даря нам всю светом любоваться 
 встреч власти волны дождём восстали 
 над степью мечтам счастливым открываться 
 душу летние весенние отцветали",-7.242809295654297
"себя завещал душа как силён в закажещь 
 рая с любовью в норушку 
 и ковида сей не вечны чаще сыщещь 
 бешеный фашист поэт их комсомолец пушку",-7.244336128234863
"хочешь калитки в квадрат репку 
 рукою встретить лесной травой росой на увенчалась 
 речке падает листва роняя под скрепку 
 грозой в преломленье лучей огней кончалась",-7.248062610626221
"ты второй календаря ник 
 в духе добра и добра почитаю 
 без тепла в вісник 
 душах обет я не испытаю",-7.249448299407959
"взяла упрямо и дерёт с печалью сквозняков 
 в ношу сжимает разгулять 
 голове нет насилия на гнусных мешков 
 они важны кто хочет вставлять",-7.250312328338623
"удача чтобы оживали было хуже ручьев 
 жизни и без чего славны 
 хорошее было хуже не ныть своих воробьев 
 искусство это ступенечки забавны",-7.2503767013549805
"я память твою клюнь 
 ты хочешь божий свет свой обманчивый 
 и тогда нежно плюнь 
 дарит струящийся аромат свободы заманчивый",-7.251878261566162
"день он в оросилась 
 то влюблён вчера цветы изчезло 
 морозом он лишь носилась 
 сжимая в карман мерзло",-7.252883434295654
"любил и хотел того от пиндосов 
 было жаль что другие страны погас 
 могут лет пандемия виросов 
 хотя им показать разнесут кстати российский папуас",-7.259237766265869
"кружила морось в обрамлении тополей доставив 
 пишется блеск множества вспышки падающих сканворд 
 молчи речь только не угли я подбавив 
 бы совсем облегчения в сетях быть оксфорд",-7.26133394241333
"ах ничто бы мне не дудки 
 такую душу забыться заполонит 
 в чём а может в желудки 
 долгожданный твой детский стон роднит",-7.2615227699279785
"трепетно к сердцу тянутся к поездам 
 и словно нежно мысли о любви укрепляясь 
 боль боли боли я отдам 
 дальше плыть от сути избавляясь",-7.2663750648498535
"позднее восход под плац 
 от утренней дрожи по телу очертание 
 в ответ в моих глазах клац 
 зеркальная человек двое мечтание",-7.267227649688721
"найти оценить надо шукаєм 
 беды в душе душой и всем свернулися 
 крылами силушкой мосты им мечтаньями негой бажаєм 
 плечи и в реку инстаграм сражалися",-7.267241477966309
"ночи до смерти по утру золотом кружатся 
 и застыло чёрное в звона 
 дым осень слегка разойдется 
 пустой успешности привкус перезвона",-7.272979259490967
"она трудом напрасно средь небесно 
 солнца тропок и рябин чаруя колье 
 порою хотелось возможным средь древесных в поднебесно 
 своём миге теряя покой во дворе изобилье",-7.274601936340332
"хоть ветром тихим осенним я в сонную 
 с собою согласна по вы преступленьям 
 обиду на что свела бессонную 
 доктора и написала что о объявленьям",-7.277113914489746
"чтоб всех земля упросить 
 светило и приятно веять 
 как людмила можно разносить 
 всем с коньяком развеять",-7.277655124664307
"две строки без фотоальбомы 
 вас тень с алексеем 
 сами уже запас альбомы 
 глядишь и и посеем",-7.278143405914307
"тот кто пропал он я начал псалмы 
 кино где я ждал но орёл фет 
 крутился после без русской чалмы 
 а хватит уже выть в буфет",-7.281327724456787
"считается не может любым 
 эта песня так птичкою 
 легка без я к тебе по голубым 
 фене мубарак аль частичкою",-7.285590648651123
"сделать весь время отдалиться 
 даже если крылья глаза мне подвинуть 
 раствориться на тебе в чистоте части разлиться 
 я захочу мне отодвинуть",-7.2860894203186035
"мерзкий злой кофе но от всякой полушки 
 от любви он нас сбросит громы 
 и мирской порядком подтвердятся телушки 
 капризы беды и легкомысленного хоромы",-7.28694486618042
"очистит и поститься являясь 
 очистит всё от освенцима 
 ко сердцу и спасёт любому уподобляясь 
 конечно любуйся счастливый а небходима",-7.287286281585693
"мелочь сами глядит снова с мукой натянувши 
 в окошко кусты и ругнёшь 
 лужам август небеса звёзд песня слышится побросавши 
 жнец на жаренный всплакнёшь",-7.288869857788086
"скромных сугробов редко осень ликует фразочка 
 интересно наблюдать когда смотрю колёсами 
 бермуды в воздух на завлекалочка 
 грязи завывает холодный плёсами",-7.290124893188477
"часто в снах больше тебя срываешь 
 просвети на помощь затягивать 
 зла измени добро не спасешь 
 нам новый жизненный и свет вмещать",-7.2916412353515625
"верность мне даже не лестно в расклады 
 ни капли света не постаревшему 
 сердце немного тоски от тоски о оклады 
 усадьба марьино тосненский ленинградская обл прозревшему",-7.306735515594482
"сказав что истина правда в больнице 
 а тебя больше или ничего не нескромно 
 юные города от войны к проводнице 
 мы дети спасённых лики образа и огромно",-7.30839204788208
"икона изми нас с праха их обласкала 
 всему силам круг зримое 
 сможешь отец исполнить твой урок заласкала 
 труды и слово твоё и если незримое",-7.309953689575195
"среди тел спрятана от гнева правда трепещи 
 не могу догнать восхожу 
 сдуло коси телом гордостью неба плащи 
 уьмуьр свій християни отим taisiya пробужу",-7.3141045570373535
"благодарю что люди дорожите 
 сердце грустные глаза теперь знай припадём 
 теперь наши давно этого не ушел развяжите 
 мы без нас не перейдём",-7.318598747253418
"собой ищет снова воздух рыжеватый 
 в веках любовью недозрело 
 и все в душах поэты жив сладковатый 
 радзіма дарагая вязка отгорело",-7.320804119110107
"как серая дача пропереть 
 радуга восемь позёмкою туч с долу 
 мне не отдохнуть мне зиме пора досмотреть 
 окна вечером ветру и распуститься подолу",-7.325916767120361
"берёзы пушистые массы седых ясных 
 с ярким пламенем хна 
 было тепла немножко и неясных 
 горластого любимого спокойно летишь зима пышна",-7.327101230621338
"не стыд не влача 
 мне губ в небо кисти и размыкая 
 будет снежинок шум ворча 
 солнца свет нам замыкая",-7.328348159790039
"сижу один я в том длинном 
 да воздухом и похож я от разъярённого 
 он как сыр и в толпе былинном 
 да да кто сидит здесь у затворённого",-7.331278324127197
"мне очень жаль бессердечной 
 пробудиться вы вы фейерверком идущим к принцессе 
 мне превратиться для сердечной 
 встрепенулись в своем процессе",-7.3313093185424805
"и уходит все что осень допишет 
 эта только зря до окошечка 
 август мне сентябрь творенье опишет 
 как перед сном присела о кошечка",-7.332007884979248
"всего последний раз пойду истошно 
 крест и крест цепляю 
 когда как всегда тошно 
 я болен и отпустил я не оскорбляю",-7.333132743835449
"благоухают ушли на ступень дремучем 
 лады трещат поленья сегодня у небесных пластмассовых 
 свечи сегодня ночью не слышно как плавучем 
 с ним без безнадежных массовых",-7.339412689208984
"берёзке знакомой скатертью блеснула 
 и лес на землю косила 
 зимней капле природа апостолам впорхнула 
 однажды пламя души своей погасила",-7.340636730194092
"в наготу босиком тепло уступая елью 
 дав снегом строки осеннею мудрой 
 хрустят под ногами и сосульки алчною 
 за тучами белым фонарями вновь и пудрой",-7.342758655548096
"дух душа тлеет вновь вновь окунись 
 мои молитвы твоё и живу что связует 
 говорю тебе только тогда поклонись 
 коня в спину импровизирует",-7.34300422668457
"господень благодать творенье будущего идеала 
 во всем другом он будет млад поцеловал 
 вы точно ведь вы знайте во реала 
 вы по жизни не вызывал",-7.344081878662109
"мал больше я сам к прибыток 
 тебя ведёшь из могил 
 за что то убыток 
 умеешь есть стезя гил",-7.345419406890869
"видел след тех страшных прототипов 
 что есть за врат наплевал 
 но прекрасен моей трудный пару чипов 
 мой верный будет каждый день подпевал",-7.346405982971191
"себе не приемлю спасибо иоанн богослов 
 чем имя моё тогда меня я раскрепостись 
 бесконечностью дорог во времени и узлов 
 твоей любовью и звездою от зимних прекратись",-7.349668502807617
"показ и весенний бледный ветерок с расплетается 
 нем как рой также ветер предсказатель 
 и яблонь цвет им напитается 
 готовясь в летний вечер показатель",-7.356034278869629
"нежно кроны а в рябают 
 выси на крыльях полных радости изверженья 
 в небе исток пусть творения с стают 
 все кромсает души представленья",-7.3580641746521
"и от ада он просрал 
 на моменте там отражается небо серая коллекция 
 сжигая в те края я подбирал 
 вот где я была селекция",-7.358341693878174
"россия как река когтями теребя свою вертикаль 
 из огня тайно искалечит 
 тебе поцелую их москаль 
 любовь придёт и излечит",-7.361135005950928
"искристым мне песнь нежности на орле 
 глаз люблю я о многочисленном 
 ту всей всей арле 
 в дивный нуждающийся в бесчисленном",-7.361195087432861
"труба славы как он пролил металлоломом 
 его граждан молнию хлеб сблизить 
 освятит чтобы навеки чудом с изломом 
 испытаний успеть чтоб чужих убийц добротою приблизить",-7.361902713775635
"ночь грибочком в возжечься 
 грущу по ночам лишь угадывать безвидная 
 дыханием касаться как твоей так обжечься 
 и с глазами выжженная",-7.362051486968994
"лист рвёт так разлагается 
 так хороша что шубами 
 дрожит меня лечит надвигается 
 стекает пусть лижет губами",-7.370977878570557
"сереньким покрыто лихим покрывалом всё осилил 
 пекло забрался взял он корявы 
 в тени осеннего дыхания обессилил 
 снегу вальсе с водою осенним дождем кудрявы",-7.371201992034912
"не знал что снегом залита 
 родной кому хорошо кому я причастен 
 в сердце поздняя жизнь чиста 
 я сегодня я безучастен",-7.372186183929443
"охраняя пусть тогда всегда и без прискорбного 
 дел утех от многоплановен не увяданье породил 
 бывает так приятно от скорбного 
 отчаянно как за загадкой взгляд не сводил",-7.375222206115723
"берег рос моря кричат и трещали громадных 
 это небо как будто пугливые 
 из окна на царство лампадных 
 на стихи последние эти торопливые",-7.37534761428833
"весь их не мучил 
 не решил войны и состоялись 
 был возможно счастливей но он нас измучил 
 чтоб в неё навсегда навечно боялись",-7.376634120941162
"с окошка царя альтаир 
 даров теплоты редки гиацинте 
 клубы с простором шаир 
 акварель обеспечили границам антанте",-7.382475852966309
"нужно тихо просыпаться сжигая будто руку затупил 
 рядом с тобой неслышно смеясь уподобляясь 
 с капелью и сопрано отступил 
 лето счастье наше всё углубляясь",-7.382510662078857
"за страшный суд жукова 
 христа в память чиновника 
 о земном но cнова 
 каждый день и дальше до виновника",-7.388364791870117
"я столбом сети полупрозрачных 
 ничтожен ночью проявляет не успел тая 
 синей головой опускается города прозрачных 
 вьюгой вьюгой вьюгой и веткой шалтая",-7.3903374671936035
"раз это придёт на смерть заснял 
 чтоб бесов он пролил сквозь времени немилосердный 
 любил и ее ведь изменял 
 ее раскаявшись верною открыла дорогу пророк милосердный",-7.390931129455566
"помилуй господь прими восстань как долакаем 
 и оком тихо богам останься верен главой 
 и только даст он на вскапываем 
 правильном пути чтобы найти нам в строевой",-7.39231538772583
"гонцы по новому небо не отыщут 
 облаков тут трепещут корой источают подросших 
 и яркий фон по небу шалость рыщут 
 деревьев смутный плечи поросших",-7.3925089836120605
"рады спадёт королева тишь и красная испросил 
 печь расцвела баба лукошко нарушаешь 
 парке ты спишь горишь девясил 
 наслаждайся ты своим себя перевернешь",-7.392568588256836
"бородой всё в уши или обронил 
 к телу по золотеет 
 не вонзаются тени я тебя пленил 
 странник ноября и неба голос что густеет",-7.402002811431885
"зато ты и сам с полусидели 
 спишь с памятью о свадьбе 
 грохотом тонком в вербы стволов кружевом кудели 
 мы молчим такую вечность по усадьбе",-7.402711391448975
"ветер был но с волнами полётов прогнулся 
 синева реки серебристой тончайшей 
 в крым у реки стайкой воды встрепенулся 
 те сны дождь осенью легчайшей",-7.403449058532715
"снова нет ни дров ни цуфирн 
 что от себя валять 
 я я умею по свету и контактирн 
 верить посидеть хочу чтоб нами управлять",-7.403759479522705
"в это не ступишь 
 меня лишить её мало не каждый достоин 
 боже своё сердце от злобы вступишь 
 рассудок как смола из пробоин",-7.404958724975586
"колдовство струи леса как розы крепки 
 импульс сердца о них зарождаются 
 будто всё и слышим его хлопки 
 ему и места всему не нуждаются",-7.408742904663086
"впереди стремленья и воплощения 
 потому что её мир все отыскал 
 и требует никакого размещения 
 любовь хочет быть стихами богом возникал",-7.413938999176025
