poem,gpt_lp
"тебя не зная разве может 
 быть счастлив в мире человек 
 такого дьявол уничтожит 
 склонив на суету и грех 
 но кто познал творца вселенной 
 непревзойденного отца 
 оживший истинною верой 
 пройдёт дорогу до конца 
 конца системы 
 в которой побеждает смерть 
 велик ты милостью иегова 
 не дашь достойным умереть 
 иоанна чтобы иметь вечную жизнь необходимо приобретать знания о тебе единственном истинном боге и посланном тобой иисусе христе 
 иоанна я открыл твое имя людям которых ты дал мне из мира",-5.059401988983154
"в тот час когда услышав зов 
 я опущусь в долину снов 
 и не проснусь 
 от ярких солнечных лучей 
 в страну не гаснущих свечей 
 я удалюсь 
 и обогнув весь шар земной 
 свободной 
 я улечу 
 а чтоб её навек сберечь 
 добавлю в галерею свеч 
 свою свечу",-5.060090065002441
"немного молока 
 крынка накрыта 
 а в хате убрано 
 и скатерть в 
 яркий цвет 
 на занавесках 
 вышито 
 руками мамы 
 а от иконы 
 в душу 
 льётся 
 тёплый свет",-5.060282230377197
"семью праведной анны и иоакима 
 божья милость посетила 
 после долгих молитв от доли бездетной 
 рождеством богородицы освободила 
 и явил бог свой свет в град простой назарет 
 в мир пришла приснодева мария 
 даровал нам великое чудо господь 
 благодать для грешного мира 
 вся вселенная день этот светлый святой 
 с ликованьем души почитает 
 дева чистая избранный божий сосуд 
 рождество твое мир прославляет",-5.060946941375732
"а мы с тобой везучие 
 друг друга мы нашли 
 нас где поёт созвучие 
 в полуночной тиши 
 поёт взлетая шёпотом 
 купаясь в облаках 
 и не боимся 
 что потом 
 на белых на руках 
 касаясь многоточием 
 и лаской нежных слов 
 и падая в подстрочие 
 горячих 
 вешних снов",-5.061878204345703
"рог испивши изобилия 
 осень юная шагает 
 золотистая мантилья 
 на лицо её спадает 
 увлекая её в танец 
 ветер кружит перуэты 
 по щекам разлит румянец 
 ритм диктуют кастаньеты 
 и забыв про все на свете 
 и откинувши мантилью 
 пляшет юная красотка 
 огненную пасадилью",-5.065026760101318
"оставайся на чай если хочешь кино 
 мы сегодня посмотрим с тобою 
 оставайся со мной без причин всё равно 
 мы зовём нашу встречу судьбою 
 не спеши разорвать эту тонкую нить 
 что нам души с тобою зашила 
 не спеши уходить снова хочется жить 
 наша верность она наша сила 
 оставайся на миг как он дорог для нас 
 обними только сердце живое 
 оставайся навек мне тепло твоих глаз 
 так желанно и слишком родное",-5.065403461456299
"резные облаков узоры 
 народных промыслов орнамент 
 напоминают если долго 
 на них и пристально смотреть 
 они причудливо и вздорно 
 манят меня а может манят 
 и я мечтаю втихомолку 
 боясь в фантазиях сгореть 
 а ниже за живым забором 
 деревьев пышности зелёной 
 дома попрятали оконца 
 от надоевших глаз людских 
 и сверху вниз с немым укором 
 испепеляюще влюблённым 
 на них поглядывает солнце 
 бросаясь светом колдовским",-5.066397190093994
"щеночек прыгай к маме на ручки 
 тебе со мной не будет скучно 
 раз я сучка будет случка 
 да мне нужен подкаблучник 
 да нужна большая паства 
 чтоб желала мне добра 
 жаль что отменили рабство 
 ты хорош в роли раба",-5.070728778839111
"мой милый сын тебе я от души желаю 
 будь сильным честным справедливым будь 
 я в мыслях жизнь твою от злобы защищаю 
 ты про мои заветы не забудь 
 желаю как всегда друзей тебе хороших 
 хороших мыслей настроения и дел 
 чтоб в заполярье было больше дней погожих 
 чтоб меньше тяготил тебя солдатский твой удел 
 о встрече часто в мыслях я мечтаю 
 и думаю о ней мечтаешь тоже ты 
 случайным сновидениям не доверяя 
 ни слов ни мыслей ни своей мечты",-5.072500705718994
"душа тело веселилось 
 неся себя к утехам как к распятью 
 душа металась искренне молилась 
 а тело оргии меняло словно платья 
 душа взывала тело к покаянью 
 ему внушая божие понятья 
 а тело всё коктейли попивало 
 и целовалось в пламенных объятьях 
 душа кричала плакала просила 
 спасая от порочного проклятья 
 а тело танцами бестыжими трусило 
 и придавалось бесовским занятьям 
 душа устала и ушла на небо 
 молитвой от растления спасаясь 
 для тела ничего ж не изменилось 
 в греховной яме тлело пропадало",-5.073093414306641
"мы в этот мир конечно грешными пришли 
 но это не дает нам право 
 привратить всё в помойную яму 
 где едим там срем простите 
 где сидим там рубим сук 
 что имеем не храним потерявши плачем может можно начать жить по другому как то иначе 
 что посеем то пожнем что нарубим топором ручкой не исправим 
 мы все в такой грязи живем снаружи и внутри 
 что хочется порой кричать господи спаси 
 такое отношение к жизни не годиться 
 не плюйте в колодец придётся напиться 
 колупаева е",-5.0748677253723145
"вечерняя молитва 
 ты прожить мне дал еще один денечек 
 чтоб к тебе поближе я душою стал 
 чтобы больше сердцем я своим смирился 
 твою волю лучше глубже понимал 
 ты прости господь что узкою дорогой 
 не всегда по жизни я земной иду 
 совершаю часто промахи ошибки 
 и тебе тем самым боль я приношу 
 ну а ты меня так любишь 
 и с любовью нежною в объятья ждешь 
 задаешь вопрос меня не осуждая 
 о когда ж всецело ты ко мне придешь 
 сердце сокрушает здесь настолько сильно 
 благодать безмерная господь твоя 
 как же благодарен я тебе поверь мне 
 что в погибшем мире ты нашел меня 
 аминь",-5.07777214050293
"я верю в искренность заката 
 я верю в праведность земли 
 я часть любви и боль расплаты 
 я праха горсть и луч зари 
 я возгораюсь пламенею 
 и стыну как зола в печи 
 иду куда пока не знаю 
 а если знаешь ты молчи 
 меня ответы утомляют 
 все постигаю изнутри 
 сегодня беды пригибают 
 а завтра я парю смотри 
 как это небо первозданно 
 подарок мудрого творца 
 как это чувство многогранно 
 любовь которой нет конца",-5.079205513000488
"моя профессия поэт 
 пишу стихи уж много лет 
 я их читаю и пою 
 я ими тосты говорю 
 стихами думаю творю 
 за упокой душ пригублю 
 моя профессия поэт 
 стихии мира их сюжет 
 борьба добра и зла в миру 
 стихами правду говорю 
 на сотни тысяч человек 
 один поэт родится в век 
 а знаменитых сосчитать 
 с десяток пальцев загибать 
 один поэт на миллион 
 придворный франт 
 что знает он 
 моя профессия поэт 
 пишу для вас уж много лет",-5.080715656280518
"стальные облака у нас над городом снова 
 а у тебя там солнце чайки шум прибоя 
 здесь звёзд не видно ночью и туманы по утрам 
 а у тебя чёрные ночи звёзды близко и дельфины по волнам 
 была глупа наверно променяв убогим курсом 
 всё это счастье на полёты в небесах 
 от этого мне иногда бывает грустно 
 но без полётов я мертва точней не передать в словах",-5.082630157470703
"дни идут как кадры кинопленки 
 как картинки немого кино 
 мы устали от участия в гонке 
 и вокруг нас уж слишком темно 
 живём мы по нормам морали 
 и боимся подумать самим 
 и тихо внутри мы кричали 
 а мир нам казался чужим 
 мешаемся с серостью будней 
 растворяемся в жуткой толпе 
 и хочется быть безрассудней 
 но руки все в той же мольбе",-5.085251331329346
"рассветная стынь камыши обнимает 
 холодною лаской воде подражая 
 озёрная гладь чутко небу внимает 
 зарю просыпаясь в себе отражая 
 в лугах заблистала алмазная россыпь 
 своим разноцветьем стрекоз удивляя 
 полощет ракита роскошные косы 
 своим отраженьем в воде забавляясь 
 на цыпочки встав солнце смотрится в речку 
 ночная прохлада леса покидает 
 в преддверии дня замирает сердечко 
 волшебную сказку с утра ожидая",-5.085796356201172
"по речным 
 качусь просторам 
 наслаждаясь 
 красотой 
 теплоход идёт 
 по створам 
 воду пеня 
 за кормой 
 волны плещутся 
 у борта 
 ветер гонит их 
 вперёд 
 и стая чаек 
 как эскортом 
 в сопровождении 
 идет",-5.086092472076416
"я живу не как отшельник 
 во дворце своём родном 
 и в быту я не 
 кабинетом стал мне дом 
 возникают размышленья 
 о текущем и былом 
 и к грядущему 
 только радость вижу в нём 
 жизнь прекрасна и чудесна 
 как её не поверни 
 жить в ней очень интересно 
 даже в сумрачные дни 
 г",-5.087979793548584
"легко бесприютно туманно и сонно 
 с рассветом идет новый день 
 аллея желтеет листвою лимонной 
 ногой ворох злата поддень 
 тут осень испуганно вздрогнет и шумно 
 подолом своим зашуршит 
 и в рыженьком платье с манишкой ажурной 
 по тропкам аллей побежит 
 за утром за ветром за небом осенним 
 за мягким туманом в долу 
 за временем вечным нетленным степенным 
 во всем потакая ему",-5.094278335571289
"вы слышали в лесу как падает листва 
 под легким дуновеньем ветра 
 она звучит как легкий шум дождя 
 иль шепот нежный волн и говорит привет вам 
 я слушаю ее и думаю о том 
 что желтые ее блестящие дождинки 
 летят на землю в вихре золотом 
 под наши грубые осенние ботинки 
 люблю твою красу осенний лес 
 бег паучков и птиц осенье пенье 
 ты полон жизни мира и чудес 
 с тобой приходит в душу вдохновенье",-5.099735260009766
"искупленье невозможно 
 и мира не было в душе 
 когда весь путь покрыт был ложью 
 среди шаблонов и клише 
 когда отрёкся от живого 
 всё естество в себе презрев 
 забыв навеки божье слово 
 тем самым вызвав страшный гнев 
 когда и плоть свою подвергнув 
 экспериментам сатаны 
 как падший ангел был низвергнут 
 жить перестал после весны 
 г",-5.101596832275391
"немов афродіта із піни морської 
 з явилися квіти переді мною 
 ліловим промінням проникли в зіниці 
 осяяли щастям куточки світлиці 
 смарагдовим подихом квітів і літа 
 твоєю любов ю жива і зігріта 
 коханий без слів так доводить дружині 
 два серця любов ю живуть і донині 
 хай ноги не носять та я не здаюся 
 і долі своїй ще не раз посміхнуся",-5.103090763092041
"рацвели зимой цветы 
 я счастлива будь и ты 
 там они всегда цветут 
 где любовь тепло живут 
 обними крепко меня 
 я люблю сильно тебя 
 море солнце и песок 
 и уж ты не одинок 
 не вини в беде других 
 напиши весёлый стих 
 обними руками жизнь 
 крепче за неё держись 
 побори в себе ты страх 
 живи с улыбкой на устах 
 жизнь лёгкая дорога 
 знай что это всё от бога",-5.105165481567383
"те кто трудятся на стройках 
 называются строители 
 а кто роется в помойках 
 бомжи мусоросмотрители 
 бомж он тоже человек 
 ставший без жилья изгоем 
 в силу множества причин 
 так уж этот мир устроен 
 средь бомжей живут бичи 
 словно белые вороны 
 им ещё труднее жить 
 зная все наши законы 
 вывод четкий и простой 
 наше общество слоёнка 
 в ней бомжи всего лишь слой 
 тонкий словно нано плёнка 
 жизнь полна разнообразий 
 от добра до безобразий 
 каждый в ней решает сам 
 где шмурдяк а где бальзам",-5.1072797775268555
"сережа милый где ты что ты 
 опять откуда и куда 
 устала от твоей работы 
 уйдешь и может навсегда 
 боюсь твоих звонков внезапных 
 по телефону не сказать 
 как жду тебя все жду обратно 
 ты забежишь минут на пять 
 и снова в путь когда вернешься 
 не знаю я не знаешь ты 
 мне на прощанье улыбнешься 
 на встречу принесешь цветы",-5.108775615692139
"сгорает рябина надеждой ушедшей 
 пылая холодным огнём 
 и листья взлетев с лебединою песней 
 ложатся под ноги ковром 
 усыпан источенной тонкою медью 
 озябшей травы малахит 
 и ветер сечёт беспощадною плетью 
 и марево нервно дрожит 
 летят на юга журавлиные клинья 
 чтоб в мае вернуться домой 
 мне осень нещадно подрезала крылья 
 накрыв с головою тоской",-5.111756801605225
"седьмое августа день памяти артиста 
 погиб на радость шайке воровской 
 не воровал боролся с аферистами 
 и пред судом истории герой 
 не угождал начальству бабки сам не делал 
 и уважал его народ простой 
 не думал не гадал он и не ведал 
 на чуйском тракте ждёт финал такой 
 шестнадцать лет на свете не живёт он белом 
 для всех кто его помнит близкий и родной",-5.112565040588379
"надеюсь твоя следующая любовь станет последней 
 залижет все раны разгонит тревоги поселит в сердце покой 
 каждый день как впервые тебя будет ждать у передней 
 когда ты уставшая очень вернёшься с работы домой",-5.114295959472656
"хорошо что погибают паразиты 
 может быть жестокой стала я 
 не исправить паразита это видно 
 все мы не желаем им добра 
 паразиты вредят людям государству 
 растащили всё народное добро 
 во всём мире сотворили своё царство 
 до иисуса знать продержится оно 
 что ж вы сделали с страною паразиты 
 развели между людьми злую вражду 
 паразиты как вас много паразиты 
 над людьми вы совершаете нужду",-5.116748332977295
"как приятна вечерняя свежесть 
 после жаркого знойного дня 
 после этих сплошных перебежек 
 от тени до тени нас манят 
 в светлых сумерках тихие рощи 
 ветерок что ласкает листву 
 в полутьме наступающей ночи 
 пить глотками взахлёб тишину 
 как приятно с проладой вечерней 
 ощутить себя вновь в колее 
 уловить наконец вдохновенье 
 и порадовать сердце вдвойне 
 геленджик",-5.1185407638549805
"не гляди в окно и не считай те дни 
 когда душой и телом были молоды они 
 ты вспомнишь страшный сорок первый 
 когда пришел пропахший порохом он к нам 
 когда ребята прямо со школьного двора 
 совсем не думая что они еще ведь детвора 
 рванули в бой с противником гидким 
 и каждый понимал что бой тот будет не один 
 но шли вперёд все вместе не жалея сил 
 из дома их на фронт проводил 
 он ждёт надеется и верит 
 что боец войдет в родные двери 
 но годы шли менялись земли люди 
 стреляло уже множество орудий 
 не все бойцы дожили до победы 
 не все домой вернулись на зло всем бедам",-5.118573188781738
"я сильная в боге 
 в атаках врага я устою непременно 
 он стрелы кидает стремясь поразить 
 сердце сознание мгновенно 
 он знает где слабое место мое 
 нахрапом вступает в сраженье 
 но тот кто во мне живёт больше его 
 и враг понесет посрамленье 
 иисус дорогой выбираю твой путь 
 и верю во всем мне поможешь 
 с тобой победим мы и эту беду 
 мой дух больше не потревожишь",-5.119297981262207
"дорога уносится в даль 
 и я уже 
 на ней не сверну с полосы 
 я господа буду просить 
 чтоб дал мне терпенья и сил 
 чтоб крест я с любовью носил 
 и там в завершеньи 
 сказал я",-5.11969518661499
"я упал в любовь 
 я попал в трясину 
 мне отрезали крылья 
 изувечив спину 
 я не остался в долгу 
 я пытался сделать то же 
 со словами люблю 
 обламал тебе их схоже 
 стал рабом в плену 
 а ты моей рабыней 
 мы йшли ко дну 
 утопая в рутине 
 зажимая в руках 
 мы друг друга горло 
 понимали что в сердцах 
 живёт любовь упорно",-5.121518135070801
"ты меня за печаль не наказывай 
 всё как было останется пусть 
 и друзьям обо мне не рассказывай 
 им зачем моя долгая грусть 
 ну а я без неё как потерянный 
 это всё чем осталось мне жить 
 сердце выдул уже ветер северный 
 но оставил мне право грустить 
 вот и ты согласись с этим правом 
 разве много тебя я прошу 
 я согласен грусть станет отравой 
 если всё позабыть не решу 
 только прошлое отпустит 
 есть такое что трудно забыть 
 стало быть не могу я без грусти 
 это всё чем осталось мне жить",-5.1220903396606445
"вот стеной встают туманы 
 гасят тусклый свет зари 
 и уводят капитаны 
 в бесконечность океанов 
 в многодробьи барабанов 
 светлых радуг корабли 
 алый парус в небо взвился 
 жизнерадостной стрелой 
 он от нетерпенья злился 
 он богам морским молился 
 к горизонту устремился 
 увлекая за собой",-5.124878406524658
"давай пока ещё тепло 
 отправимся в страну чудес 
 где было бы летать легко 
 и доставать крылом небес 
 в горах с тобой мы будем жить 
 забыв о коконах и одиночествах 
 в библейском смысле мир любить 
 в неизъяснимых на пределе творчествах 
 не будет там ни злобы ни отчаянья 
 там будут настоящие друзья 
 среди зеркал непонимания 
 мы сможем там найти себя 
 давай скорей пока мы живы 
 сбежим в свою живую сказку 
 где будут боги справедливы 
 и щедры на подарки и на ласки",-5.125027179718018
"тагетис мальва роза наперстянка 
 а это что за странная гражданка 
 в наряде алом улыбнулась мне 
 то не цветок то девушка во сне 
 пришла и быстро заключив в объятье 
 я стал освобождать ее от платья 
 почти раздел но в этот самый миг 
 проснулся это ж надо чёрт возьми 
 надежда страсть желанье вера или 
 что там ещё а вы во сне любили",-5.125422477722168
"мне нотами по горлу резануло 
 и криком разорвало тишину 
 все что давно в моей душе уснуло 
 ложится вновь на хрупкую струну 
 я от любви скрывалась по чуланам 
 от счастья уходила в глухоту 
 наверное прослыну горлопаном 
 щемящим голосом навлекши клевету 
 я не стерпела к музыке влеченье 
 она звала меня со всех сторон 
 угла увидела свеченье 
 в чулане тихом том знакомый стон 
 и ноты горло плотно окружали 
 и пальцы припечатались к струне 
 в ушах моих неистово визжали 
 о том что музыка опять во мне",-5.126845836639404
"і відкрившись осені 
 до зими готова 
 хоч вона морозяна 
 ти зігрієш словом 
 ніжністю і дотиком 
 рук твоїх гарячих 
 ти зігрієш вогником 
 вуст твоїх терплячих 
 і очей закоханих 
 твій зігріє погляд 
 що мені мороз коли 
 ти зі мною поряд 
 російський варіант 
 http",-5.127340316772461
"вечерами я смотрю на бога 
 попечалюсь с ним и помолюсь 
 до него тяжелая дорога 
 я надеюсь может доберусь 
 в каждом дереве в движении в улыбке 
 в диком трепете и пламенном восторге 
 вижу я его не по ошибке 
 он не видим но он очень зоркий 
 каждый день ему с душой внимаю 
 не понять мне смысла бытия 
 для чего я здесь не понимаю 
 он ответит в этом жизнь твоя",-5.132547378540039
"убегает вдаль дорога 
 зимним озером 
 снег искрится и немного 
 подморозило 
 рядом ты идешь со мной 
 улыбаешься 
 вот повеяло весной 
 ты мне нравишься 
 нет ни слова у меня 
 ни движения 
 довела меня весна 
 головокружением 
 взял бы на руки тебя 
 вдаль далекую 
 не любить тебя нельзя 
 сероокую",-5.137488842010498
"вы не были в индии как же мне жаль 
 ее надо раз в жизни хотя б созерцать 
 почувствовать запах приправ на базаре 
 индийского чая купить своей маме 
 вдохнуть ароматы всей местной еды 
 на индийской земле оставить следы 
 сегодня мы с тобой обручились навечно 
 наша дружба с тобой нежна и сердечна 
 я посылаю приветы на тысячу миль 
 сквозь моря океаны песочную пыль",-5.138359069824219
"мои друзья как вас я обожаю 
 вас бог послал как милость и судьбу 
 я вас сердечно с лаской обнимаю 
 и в сердце навсегда вас сберегу 
 кружит сентябрь сиреневым закатом 
 как в вальсе вы мои учителя 
 я был родным а не приемным братом 
 и были все мы как одна семья 
 года прошли вески посеребрили 
 но ближе и роднее стали мы 
 и ждем какой по счету мы забыли 
 цветущей нескончаемой весны",-5.139736175537109
"почти полночь вечер поздний 
 витают искры от костра 
 простор небесный звёздный звёздный 
 воды журчанье до утра 
 шелестят талы листвою 
 тёплый дует ветерок 
 пахнет речкой и ухою 
 этот райский островок 
 ничего лишь лес да небо 
 да говорливая река то ли быль а то ли небыль 
 течёт века из далека",-5.14094877243042
"событиям в 
 из теплого лета в жаркую осень 
 где небо банальная синяя простынь 
 без дождепада и туч 
 гонимых ветрами 
 яркая осень с желтой листвою 
 и людскою рекою 
 текущей как кровь сквозь улиц плотины 
 сочащейся через щиты и дубины 
 сияющей бликами общего счастья 
 и плещущей звонкими эй далучайся 
 овеяна ветром и жаждой свободы 
 прекрасная осень двадцатого года",-5.143280029296875
"с тобою мне не одиноко 
 в земном заснеженном краю 
 в котором я тебе пою 
 до мне отмеренного срока 
 пускай неведомые дали 
 нас разделяют две души 
 соединяются в тиши 
 в блаженной радостной печали",-5.145085334777832
"ты не ищи других путей 
 ищи ты только правды божьей 
 и проходя среди скорбей 
 ты знай господь тебе поможет 
 твою он душу сохранит 
 в годину трудных испытаний 
 не дремлет око божье зрит 
 и вечно наш господь над нами 
 декабря года",-5.149075031280518
"оно сжирало меня будто волк 
 это чувство что я бы не смог описать словами 
 я смотрю с тоской в потолок 
 и не знаю что будет дальше 
 я пытался любить 
 это чувство отвратное 
 и конечно я злился грустил 
 это тоже мне не по нраву 
 ведь эмоции лишь злорадствуют добавляя новой тоски 
 неужели прекрасное без ужасного нельзя создавать во плоти",-5.149588108062744
"однажды ко мне подошёл священник 
 и посмотрев в мои глаза сказал мне 
 знаешь бог не зря тебя оберегает 
 и твоя душа давно у бога была 
 я посмотрев на него немного не понимая его 
 а он сказав мне у тебя читая душа 
 и ты ангел у небес в раю ворот 
 тебе много всего придётся пережить 
 и многое другое познать истину свою 
 ты многое видишь и знаешь ответы 
 но ты боишься быть открытой собой 
 ты не смейся только прошу тебя сказав мне 
 я старец и многое вижу в глазах людей 
 твоя жизнь продолжение бога в сердце 
 ты ангел с мечом у бога небес 
 современи ты сама поймёшь себя 
 имя твоё дано не просто так судьбы 
 и твоя душа давно в ответе за тебя 
 габриэль джорджини",-5.150691986083984
"над селом зависла светлая луна 
 уж давно уснули дети и жена 
 только мне не спится все гляжу в окно 
 как в траве сверкает света серебро 
 за камином заиграл сверчок 
 слышится далёкий поезда гудок 
 бабочки ночные о стекло стучат 
 весело игриво листья шелестят 
 как вокруг красиво прямо благодать 
 хочется с любовью бога прославлять 
 за луну за звёзды за любимый край 
 за святую веру что ведет нас в рай",-5.150782108306885
"бл 
 господь прошу её верни 
 и жизни дух в неё вдохни 
 и свет пусть вновь она узрит 
 верни что ей принадлежит 
 от темени до пят 
 и глаз её прекрасных взгляд 
 и слов её желанный звук 
 её движенье милых рук 
 и уст рубин и прелесть щёк 
 она судьба моя мой рок 
 души моей алмаз бесценный 
 небесный дар восторг нетленный 
 верни её господь верни 
 люблю земной я жизни дни 
 но с ней вдвойне милей они 
 апреля год ессентуки",-5.151986598968506
"не думайте что вы плохая мать 
 и не давите на детей с пелёнок 
 вы лучше попытайтесь понимать 
 язык которым говорит ребёнок 
 кормить поить купать и подтирать 
 увы не воспитанье а уход 
 не думайте что вы плохая мать 
 плод яблони под ней и упадет 
 не думайте что вы плохая мать 
 назвать себя плохой гораздо легче 
 чем сына полноценным воспитать 
 и дочери судьбу не искалечить 
 в десятках познавательных статей 
 подмечено психологами тонко 
 воспитывать нам нужно не детей 
 а внутреннего своего ребёнка",-5.152166366577148
"жить по совести хочу 
 жить иначе не желаю 
 так решил и не грущу 
 от грехов себя спасаю 
 не открою сердце злу 
 но добру оно открыто 
 вознесу любви хвалу 
 это счастье не забыто 
 жизнь свою я берегу 
 и осилить бы дорогу 
 не отвечу злом врагу 
 говорю спасибо богу 
 о былом не загрущу 
 всё плохое забываю 
 жить по совести хочу 
 жить иначе не",-5.152409553527832
"расстели постель мне осень 
 средь травинок и листов 
 охлади не очень 
 не морозь моих перстов 
 из дерев шатёр непрочный 
 положи в лесу густом 
 чтобы мог я маломощный 
 в сон свалиться за кустом 
 чтоб мой дух сырой пропащий 
 лес дремучий созерцал 
 там я буду вечно спящий 
 и глухой к чужим сердцам 
 там главу не тронет проседь 
 не найдёт печали рать 
 расстели постель мне осень 
 чтоб я мог там вечно спать",-5.154839515686035
"афоризмы от лукьяненко 
 простых ответов для человека не бывает 
 если было бы полезно давать человеку готовые ответы 
 то не было бы смысла задавать для его ума трудные вопросы",-5.155148029327393
"в тот год не воевали за награды 
 учились в родину вгрызаться до ноздрей 
 сухим землянкам и траншеям были рады 
 катюшным залпам неизвестных батарей 
 в тот год ещё не знали про блокаду 
 бессмертный подвиг ладожских ночей 
 еще ковалась легендарность сталинграда 
 уральской доблестью мартеновских печей 
 в тот год страна поверила параду 
 на хмурой площади без пламенных речей 
 сибирские полки москва и снегопады 
 скупая ненависть карающих мечей",-5.157870769500732
"о небеса чего же вы молчите 
 чего ж не высылаете гонца 
 зачем безмолвно на меня глядите 
 мучениям не видите конца 
 чего вам стоит только крикнуть свистнуть 
 и прекратить течение речушки 
 вода внутри неё успела скиснуть 
 и в берега давно вросли ракушки 
 и русла нет уже почти не видно 
 вода давно в речушке не течёт 
 нет смысла в увлечениях безобидных 
 и шепчет непонятно рот",-5.1601762771606445
"ноябрьский день в апреле заблудился 
 дождём холодным по земле пролился 
 и с непокрытой мокрой головой 
 под серым небом бродит сам не свой 
 всем ненавистен за туман и тьму 
 быть может я одна его пойму 
 кивну ему печально из окна 
 мне радость тоже не сулит весна 
 цветы не возместят мою потерю 
 в обман весны сегодня я не верю 
 но вот уж вечер гонит день со света 
 унылая мелодия пропета 
 что будет дальше не его забота 
 уходит день в слезах 
 обиженный на",-5.162322998046875
"неприхотливый солнечный цветок 
 прямостоячий стебель и ветвистый 
 цветочки желтые размером с ноготок 
 бывает едкий или круглолистый 
 а иногда его зовут ведьмак 
 он ядовит на то и яркий цвет 
 название дано не просто так 
 но без него не будет ярок свет 
 в любую непогоду удивит 
 все лето он всегда в строю 
 лечебный но и ядовит 
 незаменимый и за жизнь в бою 
 представить без него я лето не могу 
 меня он выживанием покорил 
 за место пребывания на лугу 
 мне веру к жизни подарил",-5.1626081466674805
"она конечно не святая 
 но до чего же хороша 
 её увидев сердце тает 
 и просится в полет душа 
 ей улыбается лучисто 
 проснувшись солнышко с утра 
 и день встречает небом чистым 
 желая счастья и добра 
 она конечно не святая 
 и свойственны ошибки ей 
 но так бывает 
 что с ней становится светлей 
 ну да конечно не святая 
 да и зачем ей быть святой 
 он нормальная живая 
 ведь со святой хоть волком вой",-5.1630964279174805
"глаза собаки смотрят на меня 
 так искренен их взгляд надежды полон 
 доверчиво так смотрят на меня 
 о ласке и заботе меня просят 
 так верен пёс и доброта в глазах 
 нет хитрого в собачьем чистом взоре 
 собака не забудет ни предаст 
 собака друг 
 нет дружбы той дороже 
 предок волка человеку другом стал 
 способность у собак нас восхищает 
 послушны исполняют наш приказ 
 и никогда собаки не бросают 
 способность у собак ни от волков 
 ведь человек их приручил и одомашнил 
 отдайте вы собаке всю любовь 
 за это она преданность подарит",-5.163493633270264
"тишина не бывает зловещею 
 благодатной её назови 
 и услышишь течение времени 
 и дыханье уснувшей земли 
 тишина не бывает зловещею 
 ты звенящей её назови 
 и услышишь как шепчутся звёздочки 
 что мерцая исчезнут в ночи 
 лучик солнца коснётся непрошенный 
 окон дома деревьев травы 
 тишина торопливо укроется 
 на другой стороне луны",-5.163908958435059
